Numero_WB_Sistema1,Status_Longform_Concluido,Motivo_Longform_Nao_Concluido,Codigo_do_Evento,Data_e_Hora_do_Evento,Ultimo_Local_Evento,Ultima_Estacao_Evento,Numero_WB_Remessa,Gateway_Identificado,Estacao_Gateway
9330996220,Não,Not Started,DP,2025-06-19 09:35:19,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RR,2025-06-19 09:35:39,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RR,2025-06-19 09:35:39,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,IA,2025-06-19 09:41:15,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,IA,2025-06-19 09:41:45,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,IA,2025-06-19 09:41:54,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RR,2025-06-19 11:34:24,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RR,2025-06-19 11:34:24,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PU,2025-06-19 17:28:18,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PU,2025-06-19 17:28:18,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,CI,2025-06-19 17:51:57,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-19 18:33:26,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,CI,2025-06-19 18:53:37,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RW,2025-06-19 18:53:40,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-19 18:53:46,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-19 18:54:07,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-19 19:35:57,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-19 20:08:44,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-19 20:08:57,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-19 20:09:26,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,DF,2025-06-19 20:09:58,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,DF,2025-06-19 20:09:58,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,DF,2025-06-19 20:09:58,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RR,2025-06-19 20:59:39,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RR,2025-06-19 20:59:39,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RR,2025-06-19 21:30:32,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RR,2025-06-19 21:30:32,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,AF,2025-06-19 21:49:09,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,AF,2025-06-19 21:50:31,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,CI,2025-06-19 22:02:58,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RW,2025-06-19 22:04:45,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-19 22:10:13,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RW,2025-06-19 22:10:14,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,AF,2025-06-19 22:28:15,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,CI,2025-06-19 22:59:43,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RW,2025-06-19 23:00:31,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,SI,2025-06-19 23:00:37,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-19 23:05:29,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-19 23:34:03,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,SI,2025-06-19 23:37:11,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RW,2025-06-19 23:37:28,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-20 00:19:03,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,SI,2025-06-20 01:14:25,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,CI,2025-06-20 01:18:15,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-20 01:36:12,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-20 02:04:03,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,DF,2025-06-20 03:39:22,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,DF,2025-06-20 03:39:23,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,DF,2025-06-20 03:39:24,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,AF,2025-06-20 06:00:32,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,AF,2025-06-20 06:13:46,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,AF,2025-06-20 06:40:16,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,CI,2025-06-20 06:42:16,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,CI,2025-06-20 07:00:18,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-20 07:01:39,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RW,2025-06-20 07:01:43,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,PL,2025-06-20 09:02:13,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,RW,2025-06-20 09:02:15,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,OH,2025-06-20 10:43:10,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,OH,2025-06-20 10:43:11,HUB,MAD,9330996220,,MAD
9330996220,Não,Not Started,OH,2025-06-20 10:43:20,HUB,MAD,9330996220,,MAD
9330927379,Não,Not Started,DP,2025-06-19 09:42:40,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,PU,2025-06-19 15:09:20,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,PU,2025-06-19 15:09:20,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,IA,2025-06-19 16:19:33,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,RW,2025-06-19 16:35:39,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,PL,2025-06-19 16:35:41,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,PL,2025-06-19 16:35:56,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,RW,2025-06-19 16:35:58,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,PL,2025-06-19 17:41:49,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,PL,2025-06-19 17:41:49,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,PL,2025-06-19 17:45:20,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,PL,2025-06-19 17:45:20,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,DF,2025-06-19 17:45:58,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,DF,2025-06-19 17:45:58,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,RR,2025-06-19 19:15:44,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,RR,2025-06-19 19:20:57,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,AF,2025-06-19 20:43:41,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,AF,2025-06-19 20:43:41,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,CI,2025-06-19 21:28:40,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,CI,2025-06-19 21:28:46,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,SI,2025-06-19 21:30:01,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,SI,2025-06-19 21:30:07,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,PL,2025-06-19 21:32:14,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,RW,2025-06-19 21:32:19,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,PL,2025-06-19 21:32:20,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,RW,2025-06-19 21:32:21,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,PL,2025-06-19 21:34:17,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,PL,2025-06-19 21:34:37,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,DF,2025-06-19 23:44:53,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,DF,2025-06-19 23:44:53,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,TR,2025-06-20 02:28:55,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,TR,2025-06-20 02:28:55,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,DF,2025-06-20 02:29:00,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,DF,2025-06-20 02:29:00,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,RR,2025-06-20 03:46:42,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,AF,2025-06-20 05:51:09,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,AF,2025-06-20 05:51:09,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,CI,2025-06-20 06:04:14,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,CI,2025-06-20 06:05:57,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,PL,2025-06-20 06:06:55,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,RW,2025-06-20 06:06:57,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,PL,2025-06-20 06:08:39,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,RW,2025-06-20 06:08:41,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,OH,2025-06-20 06:43:59,HUB,MAD,9330927379,,MAD
9330927379,Não,Not Started,OH,2025-06-20 06:44:01,HUB,MAD,9330927379,,MAD
9330969796,Não,Not Started,DP,2025-06-19 04:01:50,DHU,MTY,9330969796,,MTY
9330969796,Não,Not Started,PU,2025-06-19 13:47:16,DHU,MTY,9330969796,,MTY
9330969796,Não,Not Started,CI,2025-06-19 15:27:25,DHU,MTY,9330969796,,MTY
9330969796,Não,Not Started,SI,2025-06-19 15:27:28,DHU,MTY,9330969796,,MTY
9330969796,Não,Not Started,SI,2025-06-19 15:36:37,DHU,MTY,9330969796,,MTY
9330969796,Não,Not Started,PL,2025-06-19 15:37:09,DHU,MTY,9330969796,,MTY
9330969796,Não,Not Started,IA,2025-06-19 15:37:32,DHU,MTY,9330969796,,MTY
9330969796,Não,Not Started,RW,2025-06-19 15:39:25,DHU,MTY,9330969796,,MTY
9330969796,Não,Not Started,PL,2025-06-19 16:15:44,DHU,MTY,9330969796,,MTY
9330969796,Não,Not Started,DF,2025-06-19 16:16:58,DHU,MTY,9330969796,,MTY
9339249309,Não,Not Started,DP,2025-06-19 13:13:17,BYD,BGY,9339249309,,BGY
9339249309,Não,Not Started,PU,2025-06-20 11:16:51,BYD,BGY,9339249309,,BGY
9339249309,Não,Not Started,CI,2025-06-20 16:58:39,BYD,BGY,9339249309,,BGY
9339249309,Não,Not Started,RW,2025-06-20 16:58:42,BYD,BGY,9339249309,,BGY
9339249309,Não,Not Started,RW,2025-06-20 16:58:44,BYD,BGY,9339249309,,BGY
9339249309,Não,Not Started,PL,2025-06-20 16:58:58,BYD,BGY,9339249309,,BGY
9339249309,Não,Not Started,IA,2025-06-20 18:04:03,BYD,BGY,9339249309,,BGY
9339249309,Não,Not Started,PL,2025-06-20 19:09:45,BYD,BGY,9339249309,,BGY
9339249309,Não,Not Started,PL,2025-06-20 19:10:22,BYD,BGY,9339249309,,BGY
9339249309,Não,Not Started,PL,2025-06-20 19:15:51,BYD,BGY,9339249309,,BGY
9339249309,Não,Not Started,DF,2025-06-20 19:15:58,BYD,BGY,9339249309,,BGY
9339234863,Não,Not Started,DP,2025-06-19 13:16:52,BYD,BGY,9339234863,,BGY
9339234863,Não,Not Started,PU,2025-06-20 11:16:51,BYD,BGY,9339234863,,BGY
9339234863,Não,Not Started,RW,2025-06-20 16:58:26,BYD,BGY,9339234863,,BGY
9339234863,Não,Not Started,CI,2025-06-20 16:58:26,BYD,BGY,9339234863,,BGY
9339234863,Não,Not Started,RW,2025-06-20 16:58:28,BYD,BGY,9339234863,,BGY
9339234863,Não,Not Started,PL,2025-06-20 16:58:45,BYD,BGY,9339234863,,BGY
9339234863,Não,Not Started,IA,2025-06-20 17:58:24,BYD,BGY,9339234863,,BGY
9339234863,Não,Not Started,PL,2025-06-20 19:09:45,BYD,BGY,9339234863,,BGY
9339234863,Não,Not Started,PL,2025-06-20 19:10:22,BYD,BGY,9339234863,,BGY
9339234863,Não,Not Started,PL,2025-06-20 19:15:51,BYD,BGY,9339234863,,BGY
9339234863,Não,Not Started,DF,2025-06-20 19:15:58,BYD,BGY,9339234863,,BGY
9632899303,Não,Not Started,DP,2025-06-18 17:22:10,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,IA,2025-06-19 15:04:44,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,PU,2025-06-19 15:26:18,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,SI,2025-06-19 15:26:19,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,IA,2025-06-19 16:48:35,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,RW,2025-06-19 17:05:24,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,PL,2025-06-19 19:00:21,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,SI,2025-06-19 19:16:48,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,PL,2025-06-19 19:21:03,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,DF,2025-06-19 20:30:58,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,TR,2025-06-20 00:21:11,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,DF,2025-06-20 00:21:42,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,TD,2025-06-20 00:26:27,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,TD,2025-06-20 01:19:27,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,AF,2025-06-20 02:39:39,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,CI,2025-06-20 02:53:41,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,PL,2025-06-20 02:55:26,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,PL,2025-06-20 02:55:35,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,DF,2025-06-20 03:55:22,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,AF,2025-06-20 06:19:47,GTW,BCN,9632899303,GTW,BCN
9632899303,Não,Not Started,OH,2025-06-20 08:42:32,GTW,BCN,9632899303,GTW,BCN
9632824376,Não,Not Started,DP,2025-06-18 23:27:49,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,PU,2025-06-19 11:28:43,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,SI,2025-06-19 11:28:44,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,IA,2025-06-19 16:04:27,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,RW,2025-06-19 20:18:28,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,IA,2025-06-19 20:53:15,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,PL,2025-06-19 21:36:53,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,PL,2025-06-19 21:41:15,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,PL,2025-06-19 21:42:49,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,DF,2025-06-19 21:49:58,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,RR,2025-06-19 21:50:29,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,RR,2025-06-19 22:26:30,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,AF,2025-06-19 23:09:56,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,OH,2025-06-20 01:50:53,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,RR,2025-06-20 04:35:39,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,RR,2025-06-20 09:16:10,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,RR,2025-06-20 09:23:50,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,PL,2025-06-20 09:38:02,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,DF,2025-06-20 10:58:58,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,CU,2025-06-20 10:59:59,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,RR,2025-06-20 11:20:52,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,AF,2025-06-20 13:00:54,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,SI,2025-06-20 13:01:02,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,SI,2025-06-20 13:48:22,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,CI,2025-06-20 13:51:05,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,CR,2025-06-20 16:36:56,HUB,HKG,9632824376,,HKG
9632824376,Não,Not Started,PL,2025-06-20 16:36:56,HUB,HKG,9632824376,,HKG
9632847279,Não,Not Started,DP,2025-06-18 17:52:01,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,PU,2025-06-19 15:11:01,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,IA,2025-06-19 17:47:58,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,RW,2025-06-19 18:03:31,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,PL,2025-06-19 18:05:46,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,PL,2025-06-19 18:44:46,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,DF,2025-06-19 19:11:58,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,AF,2025-06-19 20:39:37,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,CI,2025-06-19 21:29:46,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,RW,2025-06-19 21:30:52,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,SI,2025-06-19 21:30:55,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,SI,2025-06-19 21:41:06,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,SI,2025-06-19 21:41:09,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,RW,2025-06-19 21:49:22,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,PL,2025-06-19 21:57:12,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,PL,2025-06-19 21:57:34,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,DF,2025-06-19 23:09:22,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,TR,2025-06-20 03:50:41,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,DF,2025-06-20 03:50:57,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,AF,2025-06-20 05:33:38,GTW,BCN,9632847279,GTW,BCN
9632847279,Não,Not Started,OH,2025-06-20 08:02:38,GTW,BCN,9632847279,GTW,BCN
9632903034,Não,Not Started,DP,2025-06-18 19:11:53,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,PU,2025-06-19 14:50:58,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,CI,2025-06-19 17:19:00,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,RW,2025-06-19 17:24:19,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,PL,2025-06-19 17:25:17,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,IA,2025-06-19 17:45:15,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,PL,2025-06-19 18:13:19,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,DF,2025-06-19 18:13:58,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,AF,2025-06-19 19:48:14,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,SI,2025-06-19 20:17:58,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,PL,2025-06-19 20:25:22,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,DF,2025-06-19 22:53:50,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,AF,2025-06-20 01:26:06,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,CI,2025-06-20 01:45:11,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,PL,2025-06-20 01:47:21,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,PL,2025-06-20 01:49:09,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,DF,2025-06-20 03:55:23,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,AF,2025-06-20 06:19:34,GTW,BCN,9632903034,GTW,BCN
9632903034,Não,Not Started,OH,2025-06-20 08:45:43,GTW,BCN,9632903034,GTW,BCN
9632906832,Não,Not Started,DP,2025-06-18 19:12:09,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,PU,2025-06-19 14:24:16,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,CI,2025-06-19 16:35:00,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,CI,2025-06-19 18:15:32,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,CI,2025-06-19 19:58:27,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,IA,2025-06-19 19:59:18,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,PL,2025-06-19 21:07:59,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,RW,2025-06-19 21:08:00,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,SI,2025-06-19 21:08:32,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,PL,2025-06-19 21:09:27,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,RW,2025-06-19 21:09:29,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,PL,2025-06-19 21:10:30,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,DF,2025-06-20 02:40:36,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,AF,2025-06-20 05:35:01,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,CI,2025-06-20 05:53:09,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,PL,2025-06-20 05:55:36,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,PL,2025-06-20 05:55:51,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,RW,2025-06-20 05:55:52,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,DF,2025-06-20 12:28:25,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,RR,2025-06-20 07:00:49,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,ES,2025-06-20 20:10:11,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,ES,2025-06-20 21:59:42,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,ES,2025-06-20 22:00:03,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,ES,2025-06-20 10:01:16,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,RR,2025-06-20 10:01:31,HUB,MAD,9632906832,,MAD
9632906832,Não,Not Started,RR,2025-06-20 10:01:31,HUB,MAD,9632906832,,MAD
9632997939,Não,Not Started,DP,2025-06-18 19:24:25,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,PU,2025-06-19 16:07:06,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,PU,2025-06-19 16:07:06,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,SI,2025-06-19 16:07:07,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,SI,2025-06-19 16:07:07,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,IA,2025-06-19 16:30:13,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,PL,2025-06-19 16:53:26,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,RW,2025-06-19 16:53:31,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,DF,2025-06-19 18:44:58,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,AF,2025-06-19 20:25:07,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,CI,2025-06-19 21:20:37,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,SI,2025-06-19 21:22:54,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,PL,2025-06-19 21:26:11,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,RW,2025-06-19 21:26:13,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,PL,2025-06-19 21:30:31,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,DF,2025-06-20 02:54:49,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,AF,2025-06-20 04:36:07,GTW,BCN,9632997939,GTW,BCN
9632997939,Não,Not Started,OH,2025-06-20 06:19:21,GTW,BCN,9632997939,GTW,BCN
9632929093,Não,Not Started,DP,2025-06-18 19:30:16,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,PU,2025-06-19 14:11:46,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,IA,2025-06-19 16:50:42,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,RW,2025-06-19 16:57:12,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,RW,2025-06-19 16:57:29,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,SI,2025-06-19 17:00:55,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,PL,2025-06-19 17:00:59,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,RR,2025-06-19 17:15:37,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,RR,2025-06-19 17:36:27,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,RR,2025-06-19 17:39:59,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,DF,2025-06-19 18:30:40,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,AF,2025-06-19 21:57:56,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,CI,2025-06-19 23:15:10,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,PL,2025-06-19 23:39:43,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,DF,2025-06-20 03:50:57,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,AF,2025-06-20 05:32:57,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,RR,2025-06-20 07:31:48,GTW,BCN,9632929093,GTW,BCN
9632929093,Não,Not Started,RR,2025-06-20 07:32:42,GTW,BCN,9632929093,GTW,BCN
